ppm,Intensity,Sum,Residue,Peak 1,Peak 2,Peak 3,Peak 4
-6379.62,-180357,0,-180357,0,0,0,0
-6380.85,-189907,0,-189907,0,0,0,0
-6382.08,-209630,0,-209630,0,0,0,0
-6383.3,-229354,0,-229354,0,0,0,0
-6384.53,-239605,0,-239605,0,0,0,0
-6385.76,-249856,0,-249856,0,0,0,0
-6386.98,-240460,0,-240460,0,0,0,0
-6388.21,-231065,0,-231065,0,0,0,0
-6389.44,-216406,0,-216406,0,0,0,0
-6390.67,-201748,0,-201748,0,0,0,0
-6391.89,-195509,0,-195509,0,0,0,0
-6393.12,-189271,0,-189271,0,0,0,0
-6394.35,-185883,0,-185883,0,0,0,0
-6395.57,-182495,0,-182495,0,0,0,0
-6396.8,-187528,0,-187528,0,0,0,0
-6398.03,-192560,0,-192560,0,0,0,0
-6399.25,-212854,0,-212854,0,0,0,0
-6400.48,-233148,0,-233148,0,0,0,0
-6401.71,-253442,0,-253442,0,0,0,0
-6402.93,-273735,0,-273735,0,0,0,0
-6404.16,-281399,0,-281399,0,0,0,0
-6405.39,-289063,0,-289063,0,0,0,0
-6406.61,-282693,0,-282693,0,0,0,0
-6407.84,-276323,0,-276323,0,0,0,0
-6409.07,-257147,0,-257147,0,0,0,0
-6410.3,-237972,0,-237972,0,0,0,0
-6411.52,-204763,0,-204763,0,0,0,0
-6412.75,-171553,0,-171553,0,0,0,0
-6413.98,-150339,0,-150339,0,0,0,0
-6415.2,-129124,0,-129124,0,0,0,0
-6416.43,-133169,0,-133169,0,0,0,0
-6417.66,-137215,0,-137215,0,0,0,0
-6418.88,-146523,0,-146523,0,0,0,0
-6420.11,-155832,0,-155832,0,0,0,0
-6421.34,-165140,0,-165140,0,0,0,0
-6422.56,-174448,0,-174448,0,0,0,0
-6423.79,-182353,0,-182353,0,0,0,0
-6425.02,-190258,0,-190258,0,0,0,0
-6426.25,-198162,0,-198162,0,0,0,0
-6427.47,-206067,0,-206067,0,0,0,0
-6428.7,-204324,0,-204324,0,0,0,0
-6429.93,-202581,0,-202581,0,0,0,0
-6431.15,-200838,0,-200838,0,0,0,0
-6432.38,-199094,0,-199094,0,0,0,0
-6433.61,-202811,0,-202811,0,0,0,0
-6434.83,-206528,0,-206528,0,0,0,0
-6436.06,-201824,0,-201824,0,0,0,0
-6437.29,-197121,0,-197121,0,0,0,0
-6438.51,-190400,0,-190400,0,0,0,0
-6439.74,-183679,0,-183679,0,0,0,0
-6440.97,-181169,0,-181169,0,0,0,0
-6442.19,-178658,0,-178658,0,0,0,0
-6443.42,-172595,0,-172595,0,0,0,0
-6444.65,-166532,0,-166532,0,0,0,0
-6445.88,-146436,0,-146436,0,0,0,0
-6447.1,-126339,0,-126339,0,0,0,0
-6448.33,-103348,0,-103348,0,0,0,0
-6449.56,-80357.1,0,-80357.1,0,0,0,0
-6450.78,-77013.3,0,-77013.3,0,0,0,0
-6452.01,-73669.3,0,-73669.3,0,0,0,0
-6453.24,-81086.3,0,-81086.3,0,0,0,0
-6454.46,-88503.3,0,-88503.3,0,0,0,0
-6455.69,-95920.1,0,-95920.1,0,0,0,0
-6456.92,-103337,0,-103337,0,0,0,0
-6458.14,-97509.9,0,-97509.9,0,0,0,0
-6459.37,-91682.6,0,-91682.6,0,0,0,0
-6460.6,-77435.4,0,-77435.4,0,0,0,0
-6461.82,-63188,0,-63188,0,0,0,0
-6463.05,-51791.1,0,-51791.1,0,0,0,0
-6464.28,-40394.4,0,-40394.4,0,0,0,0
-6465.51,-24787.5,0,-24787.5,0,0,0,0
-6466.73,-9180.63,0,-9180.63,0,0,0,0
-6467.96,14758.6,0,14758.6,0,0,0,0
-6469.19,38697.9,0,38697.9,0,0,0,0
-6470.41,54217.1,0,54217.1,0,0,0,0
-6471.64,69736.3,0,69736.3,0,0,0,0
-6472.87,77032.6,0,77032.6,0,0,0,0
-6474.09,84329,0,84329,0,0,0,0
-6475.32,100046,0,100046,0,0,0,0
-6476.55,115762,0,115762,0,0,0,0
-6477.77,129023,0,129023,0,0,0,0
-6479,142283,0,142283,0,0,0,0
-6480.23,135897,0,135897,0,0,0,0
-6481.46,129511,0,129511,0,0,0,0
-6482.68,119967,0,119967,0,0,0,0
-6483.91,110423,0,110423,0,0,0,0
-6485.14,114912,0,114912,0,0,0,0
-6486.36,119402,0,119402,0,0,0,0
-6487.59,127312,0,127312,0,0,0,0
-6488.82,135223,0,135223,0,0,0,0
-6490.04,129099,0,129099,0,0,0,0
-6491.27,122976,0,122976,0,0,0,0
-6492.5,98548.9,0,98548.9,0,0,0,0
-6493.72,74121.8,0,74121.8,0,0,0,0
-6494.95,45484.5,0,45484.5,0,0,0,0
-6496.18,16847.3,0,16847.3,0,0,0,0
-6497.4,14610.6,0,14610.6,0,0,0,0
-6498.63,12374,0,12374,0,0,0,0
-6499.86,41011.3,0,41011.3,0,0,0,0
-6501.09,69648.5,0,69648.5,0,0,0,0
-6502.31,83024.3,0,83024.3,0,0,0,0
-6503.54,96400,0,96400,0,0,0,0
-6504.77,78901.9,0,78901.9,0,0,0,0
-6505.99,61403.8,0,61403.8,0,0,0,0
-6507.22,50045.4,0,50045.4,0,0,0,0
-6508.45,38687,0,38687,0,0,0,0
-6509.67,46975.5,0,46975.5,0,0,0,0
-6510.9,55264.1,0,55264.1,0,0,0,0
-6512.13,71841.3,0,71841.3,0,0,0,0
-6513.35,88418.4,0,88418.4,0,0,0,0
-6514.58,104996,0,104996,0,0,0,0
-6515.81,121573,0,121573,0,0,0,0
-6517.03,145079,0,145079,0,0,0,0
-6518.26,168585,0,168585,0,0,0,0
-6519.49,187881,0,187881,0,0,0,0
-6520.72,207178,0,207178,0,0,0,0
-6521.94,203845,0,203845,0,0,0,0
-6523.17,200512,0,200512,0,0,0,0
-6524.4,171918,0,171918,0,0,0,0
-6525.62,143325,0,143325,0,0,0,0
-6526.85,114644,0,114644,0,0,0,0
-6528.08,85962.5,0,85962.5,0,0,0,0
-6529.3,93768.8,0,93768.8,0,0,0,0
-6530.53,101575,0,101575,0,0,0,0
-6531.76,132591,0,132591,0,0,0,0
-6532.98,163608,0,163608,0,0,0,0
-6534.21,174977,0,174977,0,0,0,0
-6535.44,186346,0,186346,0,0,0,0
-6536.67,179735,0,179735,0,0,0,0
-6537.89,173124,0,173124,0,0,0,0
-6539.12,180547,0,180547,0,0,0,0
-6540.35,187969,0,187969,0,0,0,0
-6541.57,208460,0,208460,0,0,0,0
-6542.8,228952,0,228952,0,0,0,0
-6544.03,245233,0,245233,0,0,0,0
-6545.25,261514,0,261514,0,0,0,0
-6546.48,268498,0,268498,0,0,0,0
-6547.71,275482,0,275482,0,0,0,0
-6548.93,274045,0,274045,0,0,0,0
-6550.16,272609,0,272609,0,0,0,0
-6551.39,271721,0,271721,0,0,0,0
-6552.61,270833,0,270833,0,0,0,0
-6553.84,274155,0,274155,0,0,0,0
-6555.07,277477,0,277477,0,0,0,0
-6556.3,278343,0,278343,0,0,0,0
-6557.52,279209,0,279209,0,0,0,0
-6558.75,288496,0,288496,0,0,0,0
-6559.98,297782,0,297782,0,0,0,0
-6561.2,321102,0,321102,0,0,0,0
-6562.43,344421,0,344421,0,0,0,0
-6563.66,371951,0,371951,0,0,0,0
-6564.88,399481,0,399481,0,0,0,0
-6566.11,409732,0,409732,0,0,0,0
-6567.34,419983,0,419983,0,0,0,0
-6568.56,404974,0,404974,0,0,0,0
-6569.79,389965,0,389965,0,0,0,0
-6571.02,364787,0,364787,0,0,0,0
-6572.25,339608,0,339608,0,0,0,0
-6573.47,322850,0,322850,0,0,0,0
-6574.7,306092,0,306092,0,0,0,0
-6575.93,312139,0,312139,0,0,0,0
-6577.15,318185,0,318185,0,0,0,0
-6578.38,332652,0,332652,0,0,0,0
-6579.61,347119,0,347119,0,0,0,0
-6580.83,331501,0,331501,0,0,0,0
-6582.06,315883,0,315883,0,0,0,0
-6583.29,291845,0,291845,0,0,0,0
-6584.51,267807,0,267807,0,0,0,0
-6585.74,266223,0,266223,0,0,0,0
-6586.97,264638,0,264638,0,0,0,0
-6588.19,282701,0,282701,0,0,0,0
-6589.42,300764,0,300764,0,0,0,0
-6590.65,316086,0,316086,0,0,0,0
-6591.88,331408,0,331408,0,0,0,0
-6593.1,338309,0,338309,0,0,0,0
-6594.33,345211,0,345211,0,0,0,0
-6595.56,340096,0,340096,0,0,0,0
-6596.78,334982,0,334982,0,0,0,0
-6598.01,325657,0,325657,0,0,0,0
-6599.24,316332,0,316332,0,0,0,0
-6600.46,310867,0,310867,0,0,0,0
-6601.69,305402,0,305402,0,0,0,0
-6602.92,299936,0,299936,0,0,0,0
-6604.14,294471,0,294471,0,0,0,0
-6605.37,292251,0,292251,0,0,0,0
-6606.6,290030,0,290030,0,0,0,0
-6607.82,296230,0,296230,0,0,0,0
-6609.05,302430,0,302430,0,0,0,0
-6610.28,317911,0,317911,0,0,0,0
-6611.51,333392,0,333392,0,0,0,0
-6612.73,357293,0,357293,0,0,0,0
-6613.96,381194,0,381194,0,0,0,0
-6615.19,410094,0,410094,0,0,0,0
-6616.41,438995,0,438995,0,0,0,0
-6617.64,463685,0,463685,0,0,0,0
-6618.87,488375,0,488375,0,0,0,0
-6620.09,493769,0,493769,0,0,0,0
-6621.32,499163,0,499163,0,0,0,0
-6622.55,490524,0,490524,0,0,0,0
-6623.77,481885,0,481885,0,0,0,0
-6625,465878,0,465878,0,0,0,0
-6626.23,449871,0,449871,0,0,0,0
-6627.46,429653,0,429653,0,0,0,0
-6628.68,409436,0,409436,0,0,0,0
-6629.91,395578,0,395578,0,0,0,0
-6631.14,381720,0,381720,0,0,0,0
-6632.36,393122,0,393122,0,0,0,0
-6633.59,404525,0,404525,0,0,0,0
-6634.82,425312,0,425312,0,0,0,0
-6636.04,446099,0,446099,0,0,0,0
-6637.27,447239,0,447239,0,0,0,0
-6638.5,448380,0,448380,0,0,0,0
-6639.72,441538,0,441538,0,0,0,0
-6640.95,434697,0,434697,0,0,0,0
-6642.18,441889,0,441889,0,0,0,0
-6643.4,449081,0,449081,0,0,0,0
-6644.63,472412,0,472412,0,0,0,0
-6645.86,495743,0,495743,0,0,0,0
-6647.09,499427,0,499427,0,0,0,0
-6648.31,503110,0,503110,0,0,0,0
-6649.54,476507,0,476507,0,0,0,0
-6650.77,449903,0,449903,0,0,0,0
-6651.99,414880,0,414880,0,0,0,0
-6653.22,379856,0,379856,0,0,0,0
-6654.45,379917,0,379917,0,0,0,0
-6655.67,379977,0,379977,0,0,0,0
-6656.9,410911,0,410911,0,0,0,0
-6658.13,441845,0,441845,0,0,0,0
-6659.35,474533,0,474533,0,0,0,0
-6660.58,507222,0,507222,0,0,0,0
-6661.81,525877,0,525877,0,0,0,0
-6663.04,544531,0,544531,0,0,0,0
-6664.26,559152,0,559152,0,0,0,0
-6665.49,573772,0,573772,0,0,0,0
-6666.72,588392,0,588392,0,0,0,0
-6667.94,603012,0,603012,0,0,0,0
-6669.17,607392,0,607392,0,0,0,0
-6670.4,611772,0,611772,0,0,0,0
-6671.62,607732,0,607732,0,0,0,0
-6672.85,603692,0,603692,0,0,0,0
-6674.08,591582,0,591582,0,0,0,0
-6675.3,579473,0,579473,0,0,0,0
-6676.53,558943,0,558943,0,0,0,0
-6677.76,538414,0,538414,0,0,0,0
-6678.98,513762,0,513762,0,0,0,0
-6680.21,489110,0,489110,0,0,0,0
-6681.44,464458,0,464458,0,0,0,0
-6682.67,439806,0,439806,0,0,0,0
-6683.89,425153,0,425153,0,0,0,0
-6685.12,410500,0,410500,0,0,0,0
-6686.35,409880,0,409880,0,0,0,0
-6687.57,409261,0,409261,0,0,0,0
-6688.8,422182,0,422182,0,0,0,0
-6690.03,435102,0,435102,0,0,0,0
-6691.25,462057,0,462057,0,0,0,0
-6692.48,489011,0,489011,0,0,0,0
-6693.71,510352,0,510352,0,0,0,0
-6694.93,531693,0,531693,0,0,0,0
-6696.16,527773,0,527773,0,0,0,0
-6697.39,523854,0,523854,0,0,0,0
-6698.61,511076,0,511076,0,0,0,0
-6699.84,498297,0,498297,0,0,0,0
-6701.07,493939,0,493939,0,0,0,0
-6702.3,489581,0,489581,0,0,0,0
-6703.52,500572,0,500572,0,0,0,0
-6704.75,511563,0,511563,0,0,0,0
-6705.98,526765,0,526765,0,0,0,0
-6707.2,541966,0,541966,0,0,0,0
-6708.43,548177,0,548177,0,0,0,0
-6709.66,554388,0,554388,0,0,0,0
-6710.88,552179,0,552179,0,0,0,0
-6712.11,549969,0,549969,0,0,0,0
-6713.34,554514,0,554514,0,0,0,0
-6714.56,559058,0,559058,0,0,0,0
-6715.79,577636,0,577636,0,0,0,0
-6717.02,596214,0,596214,0,0,0,0
-6718.25,613652,0,613652,0,0,0,0
-6719.47,631090,0,631090,0,0,0,0
-6720.7,634494,0,634494,0,0,0,0
-6721.93,637898,0,637898,0,0,0,0
-6723.15,623147,0,623147,0,0,0,0
-6724.38,608395,0,608395,0,0,0,0
-6725.61,589433,0,589433,0,0,0,0
-6726.83,570472,0,570472,0,0,0,0
-6728.06,558307,0,558307,0,0,0,0
-6729.29,546143,0,546143,0,0,0,0
-6730.51,548012,0,548012,0,0,0,0
-6731.74,549882,0,549882,0,0,0,0
-6732.97,557803,0,557803,0,0,0,0
-6734.19,565724,0,565724,0,0,0,0
-6735.42,573646,0,573646,0,0,0,0
-6736.65,581567,0,581567,0,0,0,0
-6737.88,596943,0,596943,0,0,0,0
-6739.1,612320,0,612320,0,0,0,0
-6740.33,619277,0,619277,0,0,0,0
-6741.56,626233,0,626233,0,0,0,0
-6742.78,622401,0,622401,0,0,0,0
-6744.01,618569,0,618569,0,0,0,0
-6745.24,623158,0,623158,0,0,0,0
-6746.46,627746,0,627746,0,0,0,0
-6747.69,639483,0,639483,0,0,0,0
-6748.92,651219,0,651219,0,0,0,0
-6750.14,658746,0,658746,0,0,0,0
-6751.37,666273,0,666273,0,0,0,0
-6752.6,662660,0,662660,0,0,0,0
-6753.83,659047,0,659047,0,0,0,0
-6755.05,647015,0,647015,0,0,0,0
-6756.28,634982,0,634982,0,0,0,0
-6757.51,640316,0,640316,0,0,0,0
-6758.73,645650,0,645650,0,0,0,0
-6759.96,676244,0,676244,0,0,0,0
-6761.19,706838,0,706838,0,0,0,0
-6762.41,729188,0,729188,0,0,0,0
-6763.64,751537,0,751537,0,0,0,0
-6764.87,748627,0,748627,0,0,0,0
-6766.09,745716,0,745716,0,0,0,0
-6767.32,727916,0,727916,0,0,0,0
-6768.55,710117,0,710117,0,0,0,0
-6769.77,692317,0,692317,0,0,0,0
-6771,674517,0,674517,0,0,0,0
-6772.23,661980,0,661980,0,0,0,0
-6773.46,649443,0,649443,0,0,0,0
-6774.68,636906,0,636906,0,0,0,0
-6775.91,624369,0,624369,0,0,0,0
-6777.14,617446,0,617446,0,0,0,0
-6778.36,610522,0,610522,0,0,0,0
-6779.59,612019,0,612019,0,0,0,0
-6780.82,613515,0,613515,0,0,0,0
-6782.04,621678,0,621678,0,0,0,0
-6783.27,629840,0,629840,0,0,0,0
-6784.5,638003,0,638003,0,0,0,0
-6785.72,646165,0,646165,0,0,0,0
-6786.95,652551,0,652551,0,0,0,0
-6788.18,658938,0,658938,0,0,0,0
-6789.4,679358,0,679358,0,0,0,0
-6790.63,699778,0,699778,0,0,0,0
-6791.86,723881,0,723881,0,0,0,0
-6793.09,747985,0,747985,0,0,0,0
-6794.31,763669,0,763669,0,0,0,0
-6795.54,779352,0,779352,0,0,0,0
-6796.77,782581,0,782581,0,0,0,0
-6797.99,785810,0,785810,0,0,0,0
-6799.22,775005,0,775005,0,0,0,0
-6800.45,764201,0,764201,0,0,0,0
-6801.67,733135,0,733135,0,0,0,0
-6802.9,702069,0,702069,0,0,0,0
-6804.13,666793,0,666793,0,0,0,0
-6805.35,631518,0,631518,0,0,0,0
-6806.58,614721,0,614721,0,0,0,0
-6807.81,597925,0,597925,0,0,0,0
-6809.04,606389,0,606389,0,0,0,0
-6810.26,614853,0,614853,0,0,0,0
-6811.49,647086,0,647086,0,0,0,0
-6812.72,679319,0,679319,0,0,0,0
-6813.94,703133,0,703133,0,0,0,0
-6815.17,726946,0,726946,0,0,0,0
-6816.4,713395,0,713395,0,0,0,0
-6817.62,699844,0,699844,0,0,0,0
-6818.85,672259,0,672259,0,0,0,0
-6820.08,644674,0,644674,0,0,0,0
-6821.3,621826,0,621826,0,0,0,0
-6822.53,598977,0,598977,0,0,0,0
-6823.76,584549,0,584549,0,0,0,0
-6824.98,570121,0,570121,0,0,0,0
-6826.21,555714,0,555714,0,0,0,0
-6827.44,541308,0,541308,0,0,0,0
-6828.67,526902,0,526902,0,0,0,0
-6829.89,512495,0,512495,0,0,0,0
-6831.12,504580,0,504580,0,0,0,0
-6832.35,496664,0,496664,0,0,0,0
-6833.57,508395,0,508395,0,0,0,0
-6834.8,520126,0,520126,0,0,0,0
-6836.03,533612,0,533612,0,0,0,0
-6837.25,547097,0,547097,0,0,0,0
-6838.48,552162,0,552162,0,0,0,0
-6839.71,557227,0,557227,0,0,0,0
-6840.93,560188,0,560188,0,0,0,0
-6842.16,563148,0,563148,0,0,0,0
-6843.39,557688,0,557688,0,0,0,0
-6844.62,552228,0,552228,0,0,0,0
-6845.84,544559,0,544559,0,0,0,0
-6847.07,536890,0,536890,0,0,0,0
-6848.3,537641,0,537641,0,0,0,0
-6849.52,538392,0,538392,0,0,0,0
-6850.75,538353,0,538353,0,0,0,0
-6851.98,538315,0,538315,0,0,0,0
-6853.2,534067,0,534067,0,0,0,0
-6854.43,529818,0,529818,0,0,0,0
-6855.66,533376,0,533376,0,0,0,0
-6856.88,536934,0,536934,0,0,0,0
-6858.11,540491,0,540491,0,0,0,0
-6859.34,544049,0,544049,0,0,0,0
-6860.56,540415,0,540415,0,0,0,0
-6861.79,536780,0,536780,0,0,0,0
-6863.02,524725,0,524725,0,0,0,0
-6864.25,512671,0,512671,0,0,0,0
-6865.47,503204,0,503204,0,0,0,0
-6866.7,493736,0,493736,0,0,0,0
-6867.93,488479,0,488479,0,0,0,0
-6869.15,483222,0,483222,0,0,0,0
-6870.38,478842,0,478842,0,0,0,0
-6871.61,474462,0,474462,0,0,0,0
-6872.83,470082,0,470082,0,0,0,0
-6874.06,465702,0,465702,0,0,0,0
-6875.29,462024,0,462024,0,0,0,0
-6876.51,458346,0,458346,0,0,0,0
-6877.74,458877,0,458877,0,0,0,0
-6878.97,459409,0,459409,0,0,0,0
-6880.19,459151,0,459151,0,0,0,0
-6881.42,458894,0,458894,0,0,0,0
-6882.65,444603,0,444603,0,0,0,0
-6883.88,430311,0,430311,0,0,0,0
-6885.1,408444,0,408444,0,0,0,0
-6886.33,386577,0,386577,0,0,0,0
-6887.56,364710,0,364710,0,0,0,0
-6888.78,342843,0,342843,0,0,0,0
-6890.01,330624,0,330624,0,0,0,0
-6891.24,318405,0,318405,0,0,0,0
-6892.46,314606,0,314606,0,0,0,0
-6893.69,310807,0,310807,0,0,0,0
-6894.92,308499,0,308499,0,0,0,0
-6896.14,306191,0,306191,0,0,0,0
-6897.37,312303,0,312303,0,0,0,0
-6898.6,318416,0,318416,0,0,0,0
-6899.83,337860,0,337860,0,0,0,0
-6901.05,357304,0,357304,0,0,0,0
-6902.28,385168,0,385168,0,0,0,0
-6903.51,413032,0,413032,0,0,0,0
-6904.73,428924,0,428924,0,0,0,0
-6905.96,444816,0,444816,0,0,0,0
-6907.19,424221,0,424221,0,0,0,0
-6908.41,403626,0,403626,0,0,0,0
-6909.64,374610,0,374610,0,0,0,0
-6910.87,345595,0,345595,0,0,0,0
-6912.09,341840,0,341840,0,0,0,0
-6913.32,338084,0,338084,0,0,0,0
-6914.55,356081,0,356081,0,0,0,0
-6915.77,374078,0,374078,0,0,0,0
-6917,383655,0,383655,0,0,0,0
-6918.23,393232,0,393232,0,0,0,0
-6919.46,392459,0,392459,0,0,0,0
-6920.68,391686,0,391686,0,0,0,0
-6921.91,376880,0,376880,0,0,0,0
-6923.14,362073,0,362073,0,0,0,0
-6924.36,337070,0,337070,0,0,0,0
-6925.59,312068,0,312068,0,0,0,0
-6926.82,287065,0,287065,0,0,0,0
-6928.04,262062,0,262062,0,0,0,0
-6929.27,252672,0,252672,0,0,0,0
-6930.5,243281,0,243281,0,0,0,0
-6931.72,253538,0,253538,0,0,0,0
-6932.95,263794,0,263794,0,0,0,0
-6934.18,267823,0,267823,0,0,0,0
-6935.41,271853,0,271853,0,0,0,0
-6936.63,256235,0,256235,0,0,0,0
-6937.86,240617,0,240617,0,0,0,0
-6939.09,229911,0,229911,0,0,0,0
-6940.31,219205,0,219205,0,0,0,0
-6941.54,233759,0,233759,0,0,0,0
-6942.77,248313,0,248313,0,0,0,0
-6943.99,265718,0,265718,0,0,0,0
-6945.22,283123,0,283123,0,0,0,0
-6946.45,286495,0,286495,0,0,0,0
-6947.67,289866,0,289866,0,0,0,0
-6948.9,286221,0,286221,0,0,0,0
-6950.13,282575,0,282575,0,0,0,0
-6951.35,270510,0,270510,0,0,0,0
-6952.58,258444,0,258444,0,0,0,0
-6953.81,249711,0,249711,0,0,0,0
-6955.04,240979,0,240979,0,0,0,0
-6956.26,240666,0,240666,0,0,0,0
-6957.49,240354,0,240354,0,0,0,0
-6958.72,243462,0,243462,0,0,0,0
-6959.94,246570,0,246570,0,0,0,0
-6961.17,245468,0,245468,0,0,0,0
-6962.4,244367,0,244367,0,0,0,0
-6963.62,231884,0,231884,0,0,0,0
-6964.85,219402,0,219402,0,0,0,0
-6966.08,206920,0,206920,0,0,0,0
-6967.3,194438,0,194438,0,0,0,0
-6968.53,193621,0,193621,0,0,0,0
-6969.76,192804,0,192804,0,0,0,0
-6970.98,191987,0,191987,0,0,0,0
-6972.21,191171,0,191171,0,0,0,0
-6973.44,186670,0,186670,0,0,0,0
-6974.67,182169,0,182169,0,0,0,0
-6975.89,177669,0,177669,0,0,0,0
-6977.12,173168,0,173168,0,0,0,0
-6978.35,169194,0,169194,0,0,0,0
-6979.57,165219,0,165219,0,0,0,0
-6980.8,161245,0,161245,0,0,0,0
-6982.03,157271,0,157271,0,0,0,0
-6983.25,161760,0,161760,0,0,0,0
-6984.48,166250,0,166250,0,0,0,0
-6985.71,179160,0,179160,0,0,0,0
-6986.93,192070,0,192070,0,0,0,0
-6988.16,202874,0,202874,0,0,0,0
-6989.39,213679,0,213679,0,0,0,0
-6990.62,220274,0,220274,0,0,0,0
-6991.84,226868,0,226868,0,0,0,0
-6993.07,243462,0,243462,0,0,0,0
-6994.3,260056,0,260056,0,0,0,0
-6995.52,280859,0,280859,0,0,0,0
-6996.75,301663,0,301663,0,0,0,0
-6997.98,302820,0,302820,0,0,0,0
-6999.2,303976,0,303976,0,0,0,0
-7000.43,296713,0,296713,0,0,0,0
-7001.66,289449,0,289449,0,0,0,0
-7002.88,288759,0,288759,0,0,0,0
-7004.11,288068,0,288068,0,0,0,0
-7005.34,287377,0,287377,0,0,0,0
-7006.56,286686,0,286686,0,0,0,0
-7007.79,280295,0,280295,0,0,0,0
-7009.02,273903,0,273903,0,0,0,0
-7010.25,267511,0,267511,0,0,0,0
-7011.47,261119,0,261119,0,0,0,0
-7012.7,240518,0,240518,0,0,0,0
-7013.93,219917,0,219917,0,0,0,0
-7015.15,195106,0,195106,0,0,0,0
-7016.38,170296,0,170296,0,0,0,0
-7017.61,179078,0,179078,0,0,0,0
-7018.83,187859,0,187859,0,0,0,0
-7020.06,210675,0,210675,0,0,0,0
-7021.29,233490,0,233490,0,0,0,0
-7022.51,239970,0,239970,0,0,0,0
-7023.74,246450,0,246450,0,0,0,0
-7024.97,238896,0,238896,0,0,0,0
-7026.2,231342,0,231342,0,0,0,0
-7027.42,228699,0,228699,0,0,0,0
-7028.65,226057,0,226057,0,0,0,0
-7029.88,237448,0,237448,0,0,0,0
-7031.1,248840,0,248840,0,0,0,0
-7032.33,262248,0,262248,0,0,0,0
-7033.56,275657,0,275657,0,0,0,0
-7034.78,275032,0,275032,0,0,0,0
-7036.01,274407,0,274407,0,0,0,0
-7037.24,264836,0,264836,0,0,0,0
-7038.46,255264,0,255264,0,0,0,0
-7039.69,245693,0,245693,0,0,0,0
-7040.92,236122,0,236122,0,0,0,0
-7042.14,228814,0,228814,0,0,0,0
-7043.37,221507,0,221507,0,0,0,0
-7044.6,233847,0,233847,0,0,0,0
-7045.83,246186,0,246186,0,0,0,0
-7047.05,272384,0,272384,0,0,0,0
-7048.28,298582,0,298582,0,0,0,0
-7049.51,310746,0,310746,0,0,0,0
-7050.73,322911,0,322911,0,0,0,0
-7051.96,322971,0,322971,0,0,0,0
-7053.19,323031,0,323031,0,0,0,0
-7054.41,314671,0,314671,0,0,0,0
-7055.64,306312,0,306312,0,0,0,0
-7056.87,279006,0,279006,0,0,0,0
-7058.09,251701,0,251701,0,0,0,0
-7059.32,215976,0,215976,0,0,0,0
-7060.55,180251,0,180251,0,0,0,0
-7061.77,166409,0,166409,0,0,0,0
-7063,152567,0,152567,0,0,0,0
-7064.23,158373,0,158373,0,0,0,0
-7065.46,164178,0,164178,0,0,0,0
-7066.68,170860,0,170860,0,0,0,0
-7067.91,177543,0,177543,0,0,0,0
-7069.14,175805,0,175805,0,0,0,0
-7070.36,174067,0,174067,0,0,0,0
-7071.59,162857,0,162857,0,0,0,0
-7072.82,151646,0,151646,0,0,0,0
-7074.04,140436,0,140436,0,0,0,0
-7075.27,129225,0,129225,0,0,0,0
-7076.5,142749,0,142749,0,0,0,0
-7077.72,156273,0,156273,0,0,0,0
-7078.95,183830,0,183830,0,0,0,0
-7080.18,211388,0,211388,0,0,0,0
-7081.41,221666,0,221666,0,0,0,0
-7082.63,231945,0,231945,0,0,0,0
-7083.86,222576,0,222576,0,0,0,0
-7085.09,213208,0,213208,0,0,0,0
-7086.31,202962,0,202962,0,0,0,0
-7087.54,192716,0,192716,0,0,0,0
-7088.77,182471,0,182471,0,0,0,0
-7089.99,172225,0,172225,0,0,0,0
-7091.22,163822,0,163822,0,0,0,0
-7092.45,155418,0,155418,0,0,0,0
-7093.67,155434,0,155434,0,0,0,0
-7094.9,155451,0,155451,0,0,0,0
-7096.13,179850,0,179850,0,0,0,0
-7097.35,204250,0,204250,0,0,0,0
-7098.58,237070,0,237070,0,0,0,0
-7099.81,269890,0,269890,0,0,0,0
-7101.04,278392,0,278392,0,0,0,0
-7102.26,286895,0,286895,0,0,0,0
-7103.49,264523,0,264523,0,0,0,0
-7104.72,242152,0,242152,0,0,0,0
-7105.94,218728,0,218728,0,0,0,0
-7107.17,195304,0,195304,0,0,0,0
-7108.4,185913,0,185913,0,0,0,0
-7109.62,176523,0,176523,0,0,0,0
-7110.85,167834,0,167834,0,0,0,0
-7112.08,159145,0,159145,0,0,0,0
-7113.3,142037,0,142037,0,0,0,0
-7114.53,124928,0,124928,0,0,0,0
-7115.76,104486,0,104486,0,0,0,0
-7116.99,84043.9,0,84043.9,0,0,0,0
-7118.21,83249,0,83249,0,0,0,0
-7119.44,82454.1,0,82454.1,0,0,0,0
-7120.67,111618,0,111618,0,0,0,0
-7121.89,140781,0,140781,0,0,0,0
-7123.12,169945,0,169945,0,0,0,0
-7124.35,199108,0,199108,0,0,0,0
-7125.57,208099,0,208099,0,0,0,0
-7126.8,217089,0,217089,0,0,0,0
-7128.03,212045,0,212045,0,0,0,0
-7129.25,207002,0,207002,0,0,0,0
-7130.48,214370,0,214370,0,0,0,0
-7131.71,221737,0,221737,0,0,0,0
-7132.93,243139,0,243139,0,0,0,0
-7134.16,264540,0,264540,0,0,0,0
-7135.39,284538,0,284538,0,0,0,0
-7136.62,304535,0,304535,0,0,0,0
-7137.84,310500,0,310500,0,0,0,0
-7139.07,316464,0,316464,0,0,0,0
-7140.3,294712,0,294712,0,0,0,0
